Graph Info:	./input_data/cylinder/unsymm/5.txt	Number of Vertices	300003
Current run parameter:	use_max_degree_root = false
		Level Separator			Fundamental Cycle Separator			ModifiedFCS			Lipton-Tarjan Separator			Simple Cycle Separator
	Separator Size	Balance Ratio	Runtime (ms)	Separator Size	Balance Ratio	Runtime (ms)	Separator Size	Balance Ratio	Runtime (ms)	Separator Size	Balance Ratio	Runtime (s)	Separator Size	Balance Ratio	Runtime (s)
0	3	1.00000	1610.09	182013	1.52354	1566.56	82013	1.70918	2723.40	3	1.00000	829.51	3	1.00000	4266.30
1	3	1.00001	597.74	134824	1.59732	2011.94	34825	1.85166	2231.88	3	1.00000	804.79	3	1.00001	2770.67
2	6	1.00003	725.39	13464	1.93690	1344.75	3	1.64402	1950.76	6	1.00000	810.30	3	1.64409	3323.87
3	3	1.00000	784.61	3	1.99997	2694.16	4	1.00001	1836.45	3	1.00000	916.82	3	1.99994	3048.92
4	6	1.00003	491.08	114274	1.63637	1456.01	14275	1.93334	3268.59	6	1.00000	948.19	3	1.00001	3452.52
5	3	1.00001	620.70	128417	1.60898	1939.31	28417	1.87558	2250.23	3	1.00000	1181.06	3	1.00001	3567.40
6	6	1.00003	522.68	1991	1.99013	1282.31	3	1.94144	1731.41	6	1.00000	791.52	3	1.94152	2605.33
7	6	1.00003	480.77	4498	1.97798	1343.24	3	1.87087	1543.23	6	1.00000	816.76	3	1.87095	2692.46
8	3	1.00000	506.92	127023	1.61157	1388.94	27023	1.88096	1891.62	3	1.00000	990.53	3	1.00000	2774.90
9	3	1.00001	488.80	159409	1.55646	1394.27	59409	1.77097	1955.97	3	1.00000	773.62	3	1.00001	2645.47
10	3	1.00001	489.01	3	1.99994	1270.73	4	1.00001	2076.15	3	1.00000	954.78	3	1.99991	5325.13
11	6	1.00003	990.01	34608	1.85246	2705.32	3	1.22871	1939.92	6	1.00000	797.05	3	1.22875	2715.11
12	3	1.00001	536.67	156041	1.56173	1455.61	56041	1.78112	2124.78	3	1.00000	811.41	3	1.00001	2610.23
13	3	1.00000	497.65	3	1.99997	1261.22	4	1.00001	1839.63	3	1.00000	816.24	3	1.99994	2999.74
14	3	1.00000	499.80	128472	1.60887	1345.08	28473	1.87534	1961.09	3	1.00000	786.98	3	1.00000	2986.15
15	6	1.00003	532.94	121040	1.62296	1362.43	21041	1.90477	1911.34	6	1.00000	786.43	3	1.00001	2621.59
16	3	1.00001	484.47	3	1.99994	1391.04	4	1.00001	1777.67	3	1.00000	861.18	3	1.99991	2639.77
17	6	1.00003	490.62	103901	1.65810	1341.74	3901	1.98085	1917.86	6	1.00000	787.52	3	1.00001	2551.15
18	3	1.00000	498.68	134586	1.59774	1352.05	34587	1.85253	1948.71	3	1.00000	779.54	3	1.00000	2618.06
19	6	1.00003	502.49	35253	1.85014	1269.45	3	1.21808	1736.58	6	1.00000	789.96	3	1.21813	2760.71
20	6	1.00003	488.89	120327	1.62436	1349.24	20327	1.90773	1972.56	6	1.00000	795.14	3	1.00000	2558.99
21	6	1.00003	515.18	49228	1.80246	1271.12	3	1.01036	1663.61	6	1.00000	769.26	3	1.01040	2764.29
22	6	1.00003	514.94	93281	1.68193	1308.51	3	1.81102	1800.61	6	1.00000	824.38	3	1.00001	2480.89
23	3	1.00001	492.93	155804	1.56210	1400.83	55805	1.78181	1886.14	3	1.00000	791.97	3	1.00001	2605.56
24	3	1.00000	490.87	3	1.99997	1274.61	4	1.00001	1660.07	3	1.00000	768.81	3	1.99994	2621.51
25	3	1.00000	508.43	164727	1.54835	1426.71	64727	1.75549	1890.50	3	1.00000	781.94	3	1.00000	2599.05
26	6	1.00003	501.46	4	1.99995	1326.82	3	1.00000	1678.05	6	1.00000	777.92	3	1.99991	2605.16
27	6	1.00003	505.19	44427	1.81823	1306.55	3	1.07719	1682.10	6	1.00000	795.13	3	1.07723	2777.93
28	3	1.00001	468.10	3	1.99994	1244.91	4	1.00001	1687.80	3	1.00000	760.35	3	1.99991	2620.18
29	6	1.00003	509.18	89340	1.69121	1323.13	3	1.71091	1794.29	6	1.00000	804.27	3	1.00000	2528.99
30	3	1.00000	491.02	131388	1.60351	1375.95	31389	1.86431	1942.69	3	1.00000	783.05	3	1.00000	3021.09
31	6	1.00003	557.55	60913	1.76653	1309.91	3	1.15687	1902.46	6	1.00000	792.45	3	1.00001	2455.32
