Graph Info:	./input_data/cylinder/symm/6.txt	Number of Vertices	3000003
Current run parameter:	use_max_degree_root = false
		Level Separator			Fundamental Cycle Separator			ModifiedFCS			Lipton-Tarjan Separator			Simple Cycle Separator
	Separator Size	Balance Ratio	Runtime (ms)	Separator Size	Balance Ratio	Runtime (ms)	Separator Size	Balance Ratio	Runtime (ms)	Separator Size	Balance Ratio	Runtime (s)	Separator Size	Balance Ratio	Runtime (s)
0	3	1.00000	32057.08	6	1.99999	77851.59	6	1.99999	39962.90	3	1.00000	33384.94	4	1.99999	77354.70
1	3	1.00000	22345.52	6	1.99999	27848.55	6	1.99999	46349.10	3	1.00000	20892.86	4	1.99999	99634.32
2	3	1.00000	29684.88	6	1.99999	28376.03	6	1.99999	51723.18	3	1.00000	28479.59	4	1.99999	117028.89
3	3	1.00000	33513.73	6	1.99999	42442.31	5	2.00000	61862.27	3	1.00000	20917.80	4	1.99999	89650.93
4	6	1.00000	25616.13	6	1.99999	28397.70	5	2.00000	50638.93	6	1.00000	17409.17	4	1.99999	70829.77
5	6	1.00000	14470.41	6	1.99999	32756.35	3	1.17884	33744.47	6	1.00000	18299.89	4	1.99999	100893.13
6	3	1.00000	44535.88	6	1.99999	36837.66	6	1.99999	75707.34	3	1.00000	22585.34	4	1.99999	109651.93
7	3	1.00000	21367.10	6	1.99999	49083.53	5	2.00000	50060.36	3	1.00000	42479.37	4	1.99999	96735.09
8	6	1.00000	31276.47	6	1.99999	28828.30	3	1.78766	64933.74	6	1.00000	28191.90	4	1.99999	114002.88
9	6	1.00000	28782.96	6	1.99999	33996.28	3	1.26366	69939.10	6	1.00000	49337.35	4	1.99999	104089.17
10	3	1.00000	13198.90	6	1.99999	52274.88	6	1.99999	41575.19	3	1.00000	41060.63	4	1.99999	103661.04
11	3	1.00000	12973.03	6	1.99999	52431.89	5	2.00000	48045.57	3	1.00000	36026.96	4	1.99999	82649.44
12	6	1.00000	31202.77	6	1.99999	36197.19	5	2.00000	60649.60	6	1.00000	21408.69	4	1.99999	106529.24
13	6	1.00000	18765.12	6	1.99999	48186.53	3	1.35532	43721.18	6	1.00000	43538.99	4	1.99999	89475.98
14	6	1.00000	32123.35	6	1.99999	45829.64	3	1.20242	68321.06	6	1.00000	24497.86	4	1.99999	105359.21
15	6	1.00000	34730.28	6	1.99999	35108.33	5	2.00000	69041.21	6	1.00000	28093.72	4	1.99999	118564.26
16	6	1.00000	33474.80	6	1.99999	37833.39	3	1.59394	71913.78	6	1.00000	30624.83	4	1.99999	121365.43
17	3	1.00000	30606.38	6	1.99999	51317.27	6	1.99999	51809.80	3	1.00000	28061.62	4	1.99999	124927.20
18	6	1.00000	17191.13	6	1.99999	46510.35	3	1.86511	52421.35	6	1.00000	40179.82	4	1.99999	106729.56
19	3	1.00000	38935.34	6	1.99999	49954.90	6	1.99999	59992.53	3	1.00000	25112.67	4	1.99999	133391.37
20	3	1.00000	37370.60	6	1.99999	38757.94	5	2.00000	64589.14	3	1.00000	23430.15	4	1.99999	120022.19
21	6	1.00000	35255.94	6	1.99999	35347.21	3	1.53546	78455.24	6	1.00000	24239.14	4	1.99999	93257.32
22	6	1.00000	14551.51	6	1.99999	34704.45	5	2.00000	38442.54	6	1.00000	20510.80	4	1.99999	82493.84
23	6	1.00000	17346.22	6	1.99999	39596.82	3	1.62509	28978.33	6	1.00000	29279.43	4	1.99999	61909.25
24	3	1.00000	22133.44	6	1.99999	26730.71	6	1.99999	38141.52	3	1.00000	16225.11	4	1.99999	67910.16
25	3	1.00000	10161.23	6	1.99999	31659.71	6	1.99999	31707.34	3	1.00000	16658.67	4	1.99999	69324.75
26	6	1.00000	10897.05	6	1.99999	30240.70	5	2.00000	32464.52	6	1.00000	26937.78	4	1.99999	67357.94
27	6	1.00000	20214.13	6	1.99999	24982.90	3	1.14557	42508.97	6	1.00000	16042.84	4	1.99999	78314.77
28	3	1.00000	28014.41	6	1.99999	26703.43	6	1.99999	43497.14	3	1.00000	16875.59	4	1.99999	66233.17
29	3	1.00000	11643.46	6	1.99999	31885.81	5	2.00000	34935.01	3	1.00000	16232.14	4	1.99999	70245.33
30	6	1.00000	10963.16	6	1.99999	30912.79	3	1.79065	32565.28	6	1.00000	29113.06	4	1.99999	62136.66
31	3	1.00000	23745.43	6	1.99999	26293.00	5	2.00000	47745.85	3	1.00000	15447.32	4	1.99999	66167.23
