Graph Info:	./input_data/cylinder/symm/1.txt	Number of Vertices	6
Current run parameter:	use_max_degree_root = false
		Level Separator			Fundamental Cycle Separator			ModifiedFCS			Lipton-Tarjan Separator			Simple Cycle Separator
	Separator Size	Balance Ratio	Runtime (ms)	Separator Size	Balance Ratio	Runtime (ms)	Separator Size	Balance Ratio	Runtime (ms)	Separator Size	Balance Ratio	Runtime (s)	Separator Size	Balance Ratio	Runtime (s)
0	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.03	4	1.00000	0.36	4	1.00000	0.08
1	4	1.00000	0.02	4	1.00000	0.03	4	1.00000	0.03	4	1.00000	0.06	4	1.00000	0.05
2	4	1.00000	0.02	4	1.00000	0.03	4	1.00000	0.03	4	1.00000	0.06	4	1.00000	0.06
3	4	1.00000	0.02	4	1.00000	0.03	4	1.00000	0.03	4	1.00000	0.05	4	1.00000	0.05
4	4	1.00000	0.02	4	1.00000	0.03	4	1.00000	0.03	4	1.00000	0.05	4	1.00000	0.05
5	4	1.00000	0.02	4	1.00000	0.03	4	1.00000	0.03	4	1.00000	0.05	4	1.00000	0.05
6	4	1.00000	0.02	4	1.00000	0.03	4	1.00000	0.03	4	1.00000	0.05	4	1.00000	0.05
7	4	1.00000	0.02	4	1.00000	0.03	4	1.00000	0.03	4	1.00000	0.05	4	1.00000	0.05
8	4	1.00000	0.02	4	1.00000	0.03	4	1.00000	0.03	4	1.00000	0.05	4	1.00000	0.06
9	4	1.00000	0.02	4	1.00000	0.03	4	1.00000	0.03	4	1.00000	0.09	4	1.00000	0.08
10	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.09	4	1.00000	0.08
11	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.09	4	1.00000	0.08
12	4	1.00000	0.03	4	1.00000	0.05	4	1.00000	0.04	4	1.00000	0.09	4	1.00000	0.08
13	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.09	4	1.00000	0.08
14	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.09	4	1.00000	0.08
15	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.08	4	1.00000	0.07
16	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.08	4	1.00000	0.08
17	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.08	4	1.00000	0.11
18	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.08	4	1.00000	0.07
19	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.08	4	1.00000	0.07
20	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.08	4	1.00000	0.08
21	4	1.00000	0.03	4	1.00000	0.05	4	1.00000	0.04	4	1.00000	0.08	4	1.00000	0.08
22	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.08	4	1.00000	0.07
23	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.08	4	1.00000	0.08
24	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.09	4	1.00000	0.08
25	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.08	4	1.00000	0.08
26	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.08	4	1.00000	0.08
27	4	1.00000	0.03	4	1.00000	0.22	4	1.00000	0.05	4	1.00000	0.09	4	1.00000	0.08
28	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.08	4	1.00000	0.07
29	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.08	4	1.00000	0.08
30	4	1.00000	0.03	4	1.00000	0.04	4	1.00000	0.04	4	1.00000	0.08	4	1.00000	0.08
31	4	1.00000	0.03	4	1.00000	0.06	4	1.00000	0.04	4	1.00000	0.08	4	1.00000	0.08
